Date_clean,Month,Year,Type,Country,Activity,Sex,Age,Injury,Fatal,Species,nombre,name,nom,iso2,iso3,phone_code
2012-08-11,8,2012,Boating,Australia,fishing,,,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2012-08-08,8,2012,Unprovoked,United States of America,diving,M,56.0,injury,N,lemon,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-07-31,7,2012,Unprovoked,United States of America,surf,M,17.0,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-07-31,7,2012,Unprovoked,Australia,surf,M,48.0,injury,N,white,Australia,Australia,Australie,AU,AUS,61
2012-07-30,7,2012,Unprovoked,United States of America,surf,M,44.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-07-30,7,2012,Unprovoked,United States of America,surf,M,50.0,injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-07-19,7,2012,Invalid,Canada,surf,F,23.0,injury,,,Canadá,Canada,Canada,CA,CAN,1
2012-07-14,7,2012,Unprovoked,Australia,surf,M,24.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2012-07-07,7,2012,Invalid,Australia,diving,F,42.0,injury,,,Australia,Australia,Australie,AU,AUS,61
2012-07-07,7,2012,Boating,United States of America,boating,M,52.0,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-07-06,7,2012,Unprovoked,South Africa,surf,M,29.0,injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2012-06-26,6,2012,Unprovoked,United States of America,swimming,M,6.0,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-26,6,2012,Unprovoked,United States of America,surf,M,26.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-22,6,2012,Unprovoked,Australia,surf,M,,injury,N,,Australia,Australia,Australie,AU,AUS,61
2012-06-22,6,2012,Unprovoked,United States of America,swimming,M,12.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-20,6,2012,Unprovoked,Australia,surf,M,62.0,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2012-06-19,6,2012,Invalid,United States of America,standing,M,16.0,injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-18,6,2012,Unprovoked,United States of America,walking,F,6.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-15,6,2012,Provoked,United States of America,fishing,M,23.0,injury,N,nurse,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-14,6,2012,Unprovoked,United States of America,swimming,F,18.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-14,6,2012,Unprovoked,United States of America,swimming,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-14,6,2012,Unprovoked,United States of America,swimming,M,,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-14,6,2012,Unprovoked,United States of America,swimming,M,16.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-12,6,2012,Unprovoked,Australia,surf,M,42.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2012-06-03,6,2012,Unprovoked,Australia,surf,M,30.0,no injury,N,white,Australia,Australia,Australie,AU,AUS,61
2012-06-02,6,2012,Unprovoked,United States of America,surf,F,12.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-06-02,6,2012,Unprovoked,United States of America,surf,M,25.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-05-31,5,2012,Unprovoked,United States of America,walking,F,33.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-05-29,5,2012,Unprovoked,Mexico,diving,M,46.0,injury,N,bull,México,Mexico,Mexique,MX,MEX,52
2012-05-23,5,2012,Unprovoked,United States of America,surf,M,22.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-05-20,5,2012,Boating,United States of America,fishing,M,,no injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-05-16,5,2012,Unprovoked,Fiji,fishing,M,20.0,injury,N,,Fiyi,Fiji,Fidji,FJ,FJI,679
2012-05-12,5,2012,Boating,United States of America,fishing,M,30.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-05-09,5,2012,Unprovoked,United States of America,swimming,F,47.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-05-06,5,2012,Unprovoked,United States of America,boating,F,15.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-04-19,4,2012,Unprovoked,United States of America,surf,M,28.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-04-19,4,2012,Unprovoked,South Africa,surf,M,20.0,fatal,Y,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2012-04-11,4,2012,Boating,Australia,boating,M,27.0,injury,N,white,Australia,Australia,Australie,AU,AUS,61
2012-04-03,4,2012,Unprovoked,United States of America,surf,M,28.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-03-31,3,2012,Unprovoked,Australia,diving,M,33.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2012-03-24,3,2012,Unprovoked,United States of America,surf,M,21.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-03-22,3,2012,Boating,Australia,fishing,,,no injury,N,white,Australia,Australia,Australie,AU,AUS,61
2012-03-20,3,2012,Unprovoked,Australia,surf,M,20.0,injury,N,bull,Australia,Australia,Australie,AU,AUS,61
2012-03-15,3,2012,Unprovoked,United States of America,surf,M,61.0,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-03-14,3,2012,Unprovoked,United States of America,surf,F,15.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-03-14,3,2012,Unprovoked,United States of America,surf,M,17.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-03-06,3,2012,Unprovoked,New Zealand,surf,M,,injury,N,,Nueva Zelanda,New Zealand,Nouvelle-Zélande,NZ,NZL,64
2012-03-06,3,2012,Provoked,Australia,diving,F,34.0,injury,N,nurse,Australia,Australia,Australie,AU,AUS,61
2012-03-04,3,2012,Unprovoked,United States of America,surf,M,19.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-03-03,3,2012,Invalid,Saudi Arabia,surf,M,42.0,no injury,,,Arabia Saudita,Saudi Arabia,Arabie Saoudite,SA,SAU,966
2012-03-01,3,2012,Provoked,Chile,fishing,M,,injury,N,,Chile,Chile,Chili,CL,CHL,56
2012-02-26,2,2012,Provoked,United States of America,surf,M,,injury,N,spinner,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-02-25,2,2012,Unprovoked,Australia,fishing,M,,injury,N,nurse,Australia,Australia,Australie,AU,AUS,61
2012-02-20,2,2012,Boat,South Africa,fishing,,,no injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2012-02-06,2,2012,Unprovoked,Australia,surf,M,29.0,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2012-01-27,1,2012,Unprovoked,United States of America,diving,,,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-01-19,1,2012,Unprovoked,Australia,diving,M,26.0,injury,N,tiger,Australia,Australia,Australie,AU,AUS,61
2012-01-22,1,2012,Unprovoked,Bahamas,diving,M,,no injury,N,tiger,Bahamas,Bahamas,Bahamas,BS,BHS,1 242
2012-01-18,1,2012,Provoked,Taiwan,fishing,M,24.0,injury,N,blue,Taiwán,Taiwan,Taiwan,TW,TWN,886
2012-01-18,1,2012,Unprovoked,Australia,surf,M,44.0,injury,N,white,Australia,Australia,Australie,AU,AUS,61
2012-01-13,1,2012,Unprovoked,United States of America,surf,M,53.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2012-01-03,1,2012,Unprovoked,Australia,surf,M,28.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2012-01-02,1,2012,Unprovoked,Australia,fishing,M,34.0,no injury,N,tiger,Australia,Australia,Australie,AU,AUS,61
2011-12-25,12,2011,Unprovoked,Ecuador,surf,M,23.0,injury,N,,Ecuador,Ecuador,Equateur,EC,ECU,593
2011-12-23,12,2011,Unprovoked,United States of America,surf,M,27.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-12-21,12,2011,Provoked,United States of America,boating,M,,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-12-21,12,2011,Boating,South Africa,fishing,M,35.0,no injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2011-12-11,12,2011,Unprovoked,Australia,surf,M,51.0,injury,N,white,Australia,Australia,Australie,AU,AUS,61
2011-12-07,12,2011,Invalid,South Africa,surf,M,,no injury,,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2011-12-07,12,2011,Unprovoked,Australia,surf,M,14.0,injury,N,wobbegong,Australia,Australia,Australie,AU,AUS,61
2011-12-06,12,2011,Unprovoked,United States of America,surf,F,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-12-02,12,2011,Unprovoked,Australia,surf,M,63.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2011-11-29,11,2011,Unprovoked,Indonesia,surf,M,18.0,injury,N,,Indonesia,Indonesia,Indonésie,ID,IDN,62
2011-11-28,11,2011,Unprovoked,Australia,swimming,M,10.0,injury,N,wobbegong,Australia,Australia,Australie,AU,AUS,61
2011-11-22,11,2011,Boating,United States of America,boating,M,,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-11-20,11,2011,Unprovoked,Papua New Guinea,diving,M,,no injury,N,,Papúa Nueva Guinea,Papua New Guinea,Papouasie-Nouvelle-Guinée,PG,PNG,675
2011-11-12,11,2011,Unprovoked,Brazil,surf,M,35.0,injury,N,,Brasil,Brazil,Brésil,BR,BRA,55
2011-10-29,10,2011,Unprovoked,United States of America,surf,M,27.0,injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-10-28,10,2011,Unprovoked,United Kingdom,surf,M,26.0,no injury,N,,Reino Unido,United Kingdom,Royaume-Uni,GB,GBR,44
2011-10-22,10,2011,Unprovoked,Australia,diving,M,32.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2011-10-20,10,2011,Unprovoked,United States of America,surf,M,41.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-10-19,10,2011,Unprovoked,Australia,diving,M,50.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2011-10-11,10,2011,Unprovoked,United States of America,surf,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-10-09,10,2011,Unprovoked,Australia,swimming,M,64.0,fatal,Y,,Australia,Australia,Australie,AU,AUS,61
2011-10-02,10,2011,Unprovoked,United States of America,fishing,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-09-30,9,2011,Invalid,United States of America,surf,M,27.0,injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-09-28,9,2011,Provoked,Dominican Republic,fishing,M,48.0,injury,N,,República Dominicana,Dominican Republic,République Dominicaine,DO,DOM,1 809
2011-09-28,9,2011,Unprovoked,South Africa,swimming,M,43.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2011-09-24,9,2011,Unprovoked,United States of America,fishing,M,21.0,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-09-20,9,2011,Boat,United States of America,boating,M,,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-09-17,9,2011,Unprovoked,Kenya,swimming,M,17.0,fatal,Y,,Kenia,Kenya,Kenya,KE,KEN,254
2011-09-16,9,2011,Unprovoked,United States of America,surf,M,25.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-09-11,9,2011,Unprovoked,United States of America,surf,M,37.0,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-09-11,9,2011,Unprovoked,Papua New Guinea,surf,M,30.0,injury,N,tiger,Papúa Nueva Guinea,Papua New Guinea,Papouasie-Nouvelle-Guinée,PG,PNG,675
2011-09-04,9,2011,Unprovoked,United States of America,surf,,,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-09-04,9,2011,Unprovoked,Australia,surf,M,21.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2011-09-02,9,2011,Unprovoked,United States of America,surf,M,19.0,injury,N,spinner,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-08-31,8,2011,Unprovoked,United States of America,surf,M,19.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-08-28,8,2011,Invalid,Australia,swimming,M,48.0,fatal,,,Australia,Australia,Australie,AU,AUS,61
2011-08-28,8,2011,Unprovoked,United States of America,fishing,F,39.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-08-26,8,2011,Unprovoked,Russia,standing,M,,injury,N,,Rusia,Russia,La Russie,RU,RUS,7
2011-08-24,8,2011,Unprovoked,United States of America,surf,M,21.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-08-23,8,2011,Unprovoked,South Africa,surf,M,49.0,fatal,Y,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2011-08-18,8,2011,Unprovoked,Russia,swimming,M,16.0,injury,N,,Rusia,Russia,La Russie,RU,RUS,7
2011-08-17,8,2011,Unprovoked,United States of America,walking,F,20.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-08-17,8,2011,Unprovoked,Russia,swimming,M,25.0,injury,N,,Rusia,Russia,La Russie,RU,RUS,7
2011-08-16,8,2011,Unprovoked,French Polynesia,surf,M,32.0,no injury,N,grey reef shark,Polinesia Francesa,French Polynesia,Polynésie française,PF,PYF,689
2011-08-16,8,2011,Unprovoked,United States of America,swimming,M,27.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-08-16,8,2011,Unprovoked,Seychelles,swimming,M,30.0,fatal,Y,bull,Seychelles,Seychelles,Les Seychelles,SC,SYC,248
2011-08-11,8,2011,Unprovoked,United States of America,swimming,M,54.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-07-25,7,2011,Unprovoked,United States of America,fishing,M,,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-07-22,7,2011,Unprovoked,South Africa,surf,M,29.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2011-07-13,7,2011,Unprovoked,United States of America,fishing,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-07-13,7,2011,Unprovoked,Bahamas,diving,M,54.0,injury,N,,Bahamas,Bahamas,Bahamas,BS,BHS,1 242
2011-07-07,7,2011,Unprovoked,United States of America,swimming,M,12.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-07-07,7,2011,Unprovoked,United States of America,fishing,M,14.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-07-05,7,2011,Unprovoked,Colombia,boating,M,17.0,injury,N,,Colombia,Colombia,Colombie,CO,COL,57
2011-06-29,6,2011,Unprovoked,Brazil,surf,M,21.0,injury,N,,Brasil,Brazil,Brésil,BR,BRA,55
2011-06-28,6,2011,Unprovoked,South Africa,diving,M,22.0,injury,N,bull,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2008-06-26,6,2008,Unprovoked,United States of America,swimming,F,10.0,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-06-19,6,2011,Unprovoked,Costa Rica,surf,M,15.0,fatal,Y,,Costa Rica,Costa Rica,Costa Rica,CR,CRI,506
2011-06-14,6,2011,Boating,United Kingdom,fishing,,,no injury,N,whitetip reef,Reino Unido,United Kingdom,Royaume-Uni,GB,GBR,44
2011-06-12,6,2011,Unprovoked,United States of America,diving,M,28.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-06-06,6,2011,Unprovoked,Colombia,fishing,M,24.0,injury,N,,Colombia,Colombia,Colombie,CO,COL,57
2011-06-06,6,2011,Unprovoked,United States of America,fishing,M,28.0,no injury,N,broadnose sevengill,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-06-06,6,2011,Unprovoked,United States of America,walking,M,19.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-06-01,6,2011,Unprovoked,Malaysia,diving,F,,injury,N,blacktip,Malasia,Malaysia,Malaisie,MY,MYS,60
2011-05-30,5,2011,Unprovoked,United States of America,standing,F,22.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-05-29,5,2011,Unprovoked,South Africa,surf,M,33.0,no injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2011-05-25,5,2011,Unprovoked,United States of America,surf,F,,no injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-05-22,5,2011,Unprovoked,United States of America,boating,F,,no injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-05-21,5,2011,Unprovoked,South Africa,fishing,M,28.0,fatal,Y,bull,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2011-05-13,5,2011,Unprovoked,United States of America,surf,M,86.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-05-21,5,2011,Unprovoked,New Caledonia,boating,M,15.0,fatal,Y,tiger,Nueva Caledonia,New Caledonia,Nouvelle-Calédonie,NC,NCL,687
2011-05-10,5,2011,Provoked,United States of America,fishing,M,,injury,N,sand tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-05-04,5,2011,Unprovoked,South Africa,fishing,M,37.0,injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2011-04-26,4,2011,Unprovoked,United States of America,fishing,M,32.0,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-04-22,4,2011,Unprovoked,United States of America,surf,M,49.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-04-16,4,2011,Unprovoked,New Zealand,surf,M,41.0,injury,N,bronze whaler,Nueva Zelanda,New Zealand,Nouvelle-Zélande,NZ,NZL,64
2011-04-13,4,2011,Unprovoked,Indonesia,surf,M,,injury,N,bull,Indonesia,Indonesia,Indonésie,ID,IDN,62
2011-04-08,4,2011,Unprovoked,Fiji,diving,M,27.0,injury,N,,Fiyi,Fiji,Fidji,FJ,FJI,679
2011-03-29,3,2011,Provoked,United States of America,standing,M,,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2011-03-24,3,2011,Unprovoked,Mexico,swimming,F,,injury,N,bull,México,Mexico,Mexique,MX,MEX,52
2011-03-23,3,2011,Unprovoked,Australia,surf,M,48.0,injury,N,bull,Australia,Australia,Australie,AU,AUS,61
2011-03-21,3,2011,Unprovoked,Mexico,swimming,M,46.0,injury,N,,México,Mexico,Mexique,MX,MEX,52
2011-03-21,3,2011,Unprovoked,Fiji,diving,M,30.0,injury,N,,Fiyi,Fiji,Fidji,FJ,FJI,679
2011-03-16,3,2011,Unprovoked,Australia,boating,F,24.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2011-03-10,3,2011,Unprovoked,Australia,surf,M,,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2011-02-28,2,2011,Provoked,Australia,fishing,M,36.0,injury,N,bull,Australia,Australia,Australie,AU,AUS,61
2011-02-23,2,2011,Unprovoked,New Caledonia,fishing,M,21.0,injury,N,,Nueva Caledonia,New Caledonia,Nouvelle-Calédonie,NC,NCL,687
2011-02-17,2,2011,Unprovoked,Australia,diving,M,49.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2011-02-13,2,2011,Provoked,Australia,fishing,M,,injury,N,,Australia,Australia,Australie,AU,AUS,61
2011-02-12,2,2011,Unprovoked,Australia,diving,M,58.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2011-02-04,2,2011,Provoked,Mexico,fishing,M,,injury,N,,México,Mexico,Mexique,MX,MEX,52
2011-02-02,2,2011,Unprovoked,South Africa,fishing,M,37.0,injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2011-01-31,1,2011,Unprovoked,Mexico,swimming,F,38.0,injury,N,,México,Mexico,Mexique,MX,MEX,52
2011-01-28,1,2011,Provoked,Mexico,fishing,M,25.0,injury,N,,México,Mexico,Mexique,MX,MEX,52
2011-01-26,1,2011,Unprovoked,Bahamas,diving,M,55.0,injury,N,caribbean reef,Bahamas,Bahamas,Bahamas,BS,BHS,1 242
2011-01-20,1,2011,Invalid,Australia,swimming,F,7.0,injury,,,Australia,Australia,Australie,AU,AUS,61
2011-01-15,1,2011,Unprovoked,South Africa,surf,M,16.0,fatal,Y,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2011-01-03,1,2011,Boat,Australia,fishing,,,no injury,N,white,Australia,Australia,Australie,AU,AUS,61
2010-12-26,12,2010,Unprovoked,United States of America,surf,M,16.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-12-17,12,2010,Unprovoked,Fiji,surf,M,,injury,N,,Fiyi,Fiji,Fidji,FJ,FJI,679
2010-12-11,12,2010,Unprovoked,United States of America,surf,M,46.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-12-05,12,2010,Unprovoked,Egypt,diving,F,70.0,fatal,Y,whitetip reef,Egipto,Egypt,Egypte,EG,EGY,20
2010-12-03,12,2010,Unprovoked,Indonesia,surf,M,,injury,N,,Indonesia,Indonesia,Indonésie,ID,IDN,62
2010-12-01,12,2010,Unprovoked,Egypt,diving,M,54.0,injury,N,mako,Egipto,Egypt,Egypte,EG,EGY,20
2010-12-01,12,2010,Unprovoked,Egypt,diving,M,46.0,injury,N,mako,Egipto,Egypt,Egypte,EG,EGY,20
2010-11-30,11,2010,Unprovoked,Egypt,diving,F,70.0,injury,N,whitetip reef,Egipto,Egypt,Egypte,EG,EGY,20
2010-11-30,11,2010,Unprovoked,Egypt,diving,F,48.0,injury,N,whitetip reef,Egipto,Egypt,Egypte,EG,EGY,20
2010-11-27,11,2010,Unprovoked,Samoa,fishing,M,47.0,injury,N,,Samoa,Samoa,Samoa,WS,WSM,685
2010-11-27,11,2010,Invalid,Australia,swimming,M,,injury,,,Australia,Australia,Australie,AU,AUS,61
2010-11-19,11,2010,Provoked,United States of America,diving,M,33.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-11-15,11,2010,Unprovoked,Dominican Republic,diving,M,21.0,fatal,Y,,República Dominicana,Dominican Republic,République Dominicaine,DO,DOM,1 809
2010-11-14,11,2010,Unprovoked,Indonesia,surf,M,,injury,N,,Indonesia,Indonesia,Indonésie,ID,IDN,62
2010-11-12,11,2010,Boat,Australia,fishing,M,,no injury,N,white,Australia,Australia,Australie,AU,AUS,61
2010-10-30,10,2010,Unprovoked,Australia,diving,F,20.0,injury,N,white,Australia,Australia,Australie,AU,AUS,61
2010-10-28,10,2010,Unprovoked,Australia,fishing,M,,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2010-10-28,10,2010,Unprovoked,United States of America,surf,M,,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-10-23,10,2010,Unprovoked,United States of America,diving,M,30.0,no injury,N,porbeagle,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-10-23,10,2010,Unprovoked,Australia,surf,M,14.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2010-10-22,10,2010,Unprovoked,United States of America,surf,M,19.0,fatal,Y,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-10-09,10,2010,Unprovoked,Australia,surf,M,22.0,injury,N,bull,Australia,Australia,Australie,AU,AUS,61
2010-10-02,10,2010,Unprovoked,Bahamas,diving,M,,injury,N,lemon,Bahamas,Bahamas,Bahamas,BS,BHS,1 242
2010-10-02,10,2010,Unprovoked,Bahamas,surf,F,,injury,N,lemon,Bahamas,Bahamas,Bahamas,BS,BHS,1 242
2010-10-01,10,2010,Unprovoked,South Africa,surf,M,,injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2010-09-27,9,2010,Unprovoked,United States of America,surf,M,29.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-09-24,9,2010,Unprovoked,United States of America,surf,M,18.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-09-21,9,2010,Unprovoked,South Africa,swimming,M,29.0,fatal,Y,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2010-09-13,9,2010,Unprovoked,Australia,surf,M,15.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2010-09-07,9,2010,Unprovoked,United States of America,swimming,M,27.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-09-06,9,2010,Unprovoked,Tonga,swimming,M,24.0,injury,N,,Tonga,Tonga,Tonga,TO,TON,676
2010-09-04,9,2010,Unprovoked,United States of America,surf,M,,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-08-29,8,2010,Invalid,Bahamas,swimming,M,43.0,injury,,,Bahamas,Bahamas,Bahamas,BS,BHS,1 242
2010-08-18,8,2010,Unprovoked,United States of America,surf,M,10.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-08-17,8,2010,Unprovoked,Australia,surf,M,31.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2010-08-14,8,2010,Boating,United States of America,fishing,M,45.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-08-10,8,2010,Provoked,Australia,fishing,F,,injury,N,,Australia,Australia,Australie,AU,AUS,61
2010-08-10,8,2010,Unprovoked,South Korea,swimming,F,16.0,injury,N,,Corea del Sur,South Korea,Corée du Sud,KR,KOR,82
2010-08-08,8,2010,Unprovoked,Australia,surf,M,47.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2010-08-07,8,2010,Unprovoked,United States of America,surf,M,25.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2010-08-07,8,2010,Unprovoked,Malta,surf,M,35.0,no injury,N,,Malta,Malta,Malte,MT,MLT,356
2010-08-05,8,2010,Invalid,United States of America,swimming,F,,injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
